newspaper,year,month,day,page,article,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__abomentions,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__nonabospeeches,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__misc,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__control,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__abomentions,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__nonabospeeches,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__misc,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__control,"bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__abomentions","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__nonabospeeches","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__misc","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__control","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__abomentions","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__nonabospeeches","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__misc","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__control"
ANJO,1850,01,16,0006,023,59.594308,4.554744,35.799002,0.051946,0.272694,97.065918,0.000000,2.661388,81.160832,18.839163,0.000000,0.000005,1.241003,95.064147,0.000241,3.694609
ANJO,1850,02,13,0006,020,88.833964,11.039956,0.065919,0.060161,2.205268,92.497751,0.000000,5.296982,11.172658,85.878135,0.000000,2.949207,1.217732,0.044281,0.000159,98.737828
ANJO,1850,03,06,0004,006,57.788310,41.412269,0.629357,0.170064,0.001932,0.030459,0.000002,99.967608,0.000006,0.001359,0.000000,99.998635,0.000008,0.001469,0.000001,99.998521
ANJO,1850,08,21,0008,038,61.188047,38.071241,0.502825,0.237887,0.221176,83.475755,0.000000,16.303070,0.038987,99.960927,0.000000,0.000086,0.209359,27.998195,0.000147,71.792299
ANJO,1850,08,28,0008,037,0.397463,97.988322,0.008075,1.606140,87.027078,12.926636,0.000000,0.046286,2.957729,97.011629,0.000000,0.030642,0.978369,5.466532,0.000080,93.555018
ANJO,1850,09,11,0002,002,2.532533,54.559819,0.669459,42.238189,56.219030,29.438923,0.017853,14.324194,0.094495,96.493870,0.000008,3.411626,0.006083,0.000219,0.001668,99.992031
ANJO,1850,09,11,0008,040,89.473426,9.582862,0.551083,0.392628,0.298590,91.222563,0.000000,8.478846,2.100798,97.649666,0.000000,0.249536,0.117139,0.816829,0.000185,99.065847
ANJO,1850,09,25,0004,010,76.875623,14.800279,0.877465,7.446633,0.023571,78.505455,0.000000,21.470974,0.005689,1.115799,0.000000,98.878512,0.000426,0.008845,0.000000,99.990729
ANJO,1850,09,25,0005,019,23.154367,76.610430,0.231151,0.004051,88.270408,5.141087,0.000001,6.588504,93.421928,6.577974,0.000000,0.000098,58.748384,2.437960,0.032673,38.780984
ANJO,1850,10,30,0008,034,89.094091,10.895410,0.010459,0.000039,0.197047,41.114685,0.000000,58.688268,98.899193,1.100806,0.000000,0.000001,82.842018,10.375011,0.000388,6.782583
ANJO,1850,11,13,0002,002,0.126658,18.833376,0.004128,81.035838,0.001840,18.323353,0.000000,81.674807,9.896064,1.814956,66.055947,22.233033,0.000002,0.000146,0.000001,99.999851
ANJO,1850,11,13,0003,005,99.246648,0.705723,0.047588,0.000041,75.290124,20.755528,0.000039,3.954308,96.744452,3.249018,0.000000,0.006530,99.448464,0.061310,0.369763,0.120464
ANJO,1850,11,27,0003,003,60.818011,38.986733,0.151805,0.043452,0.023571,78.505455,0.000000,21.470974,0.344441,99.651909,0.000000,0.003650,0.689873,2.705635,0.000054,96.604437
ANJO,1850,12,04,0003,004,69.143679,26.129809,0.959965,3.766547,10.837051,88.648282,0.000000,0.514668,44.592531,55.407300,0.000000,0.000169,83.378714,0.277143,0.007133,16.337009
ANJO,1850,12,04,0004,013,98.834219,0.018431,1.147347,0.000003,0.143379,24.752430,0.000000,75.104191,0.113724,99.884003,0.000000,0.002273,64.761441,7.899842,0.035927,27.302790
ANJO,1850,12,04,0005,020,92.800532,6.925396,0.181096,0.092976,0.377925,97.584162,0.000000,2.037913,14.194043,85.805596,0.000000,0.000361,14.888530,2.150823,0.001075,82.959572
ANJO,1850,12,11,0008,040,34.646257,65.342251,0.011216,0.000276,1.888599,98.029270,0.000000,0.082131,24.706334,75.293629,0.000000,0.000037,85.286209,14.408991,0.000871,0.303928
ANJO,1850,12,18,0003,005,0.664811,74.775054,0.028373,24.531762,69.424992,30.537574,0.000000,0.037433,0.584390,99.415315,0.000000,0.000295,0.006042,0.220718,0.000004,99.773236
ANJO,1851,01,01,0004,011,82.448709,1.568565,13.465286,2.517440,0.016950,94.610348,0.000000,5.372703,0.200127,13.267226,0.000000,86.532647,0.007276,0.418331,0.000004,99.574389
ANJO,1851,01,08,0004,013,43.640568,3.624524,50.262045,2.472863,0.828679,98.235186,0.000000,0.936135,11.494172,19.791135,0.000000,68.714693,0.023406,0.141910,0.000001,99.834683
ANJO,1851,01,08,0005,016,34.280299,62.739397,2.673033,0.307270,95.890779,4.108561,0.000006,0.000654,76.450538,23.549460,0.000000,0.000002,65.067083,34.643082,0.134629,0.155207
ANJO,1851,01,15,0002,003,3.010576,90.940240,0.139952,5.909232,45.558710,53.099251,0.000790,1.341250,71.881288,28.106411,0.000000,0.012301,0.225929,2.451840,0.059497,97.262733
ANJO,1851,01,15,0004,014,88.889543,3.578839,7.089788,0.441830,0.329295,99.617241,0.000000,0.053465,84.593491,11.551615,0.000000,3.854894,0.282626,1.243603,0.000028,98.473742
ANJO,1851,01,22,0004,007,94.815268,4.104808,0.350142,0.729782,2.154104,87.793055,0.000000,10.052841,1.404934,43.734331,0.000000,54.860735,0.114312,0.268488,0.000011,99.617189
ANJO,1851,01,29,0006,027,12.067690,69.664060,0.202545,18.065705,60.129677,38.822132,0.000000,1.048192,0.019401,99.980595,0.000000,0.000004,0.063046,1.163633,0.000655,98.772667
ANJO,1851,02,05,0005,016,85.220692,14.281909,0.491425,0.005974,10.905391,83.846097,0.000000,5.248512,86.916547,13.076263,0.000000,0.007191,95.733001,1.989496,0.004003,2.273500
ANJO,1851,02,12,0002,003,10.449587,89.027883,0.047313,0.475217,0.266858,99.579631,0.000000,0.153510,51.105966,48.889153,0.000000,0.004881,44.356858,38.322109,0.014368,17.306665
ANJO,1851,02,12,0004,013,91.852863,7.143200,0.963249,0.040688,0.460437,59.239815,0.000000,40.299748,0.401987,0.097556,0.000000,99.500458,0.210044,0.027123,0.003464,99.759369
ANJO,1851,02,12,0004,014,51.646746,48.285745,0.065773,0.001736,29.701559,62.631035,0.000000,7.667405,60.298328,39.701671,0.000000,0.000000,94.304333,4.114462,0.022915,1.558290
ANJO,1851,02,19,0005,014,28.503194,0.000070,71.496336,0.000399,99.791670,0.208320,0.000000,0.000010,99.999984,0.000016,0.000000,0.000000,99.430210,0.568050,0.001733,0.000007
ANJO,1851,03,19,0008,036,22.212136,77.779102,0.001596,0.007166,0.173854,99.535580,0.000000,0.290566,27.467992,72.530977,0.000000,0.001032,71.850617,19.302205,0.000962,8.846216
ANJO,1851,06,04,0004,011,79.726711,10.967365,6.113100,3.192824,0.023571,78.505455,0.000000,21.470974,0.103658,39.810314,0.000000,60.086027,0.000500,0.007235,0.000000,99.992265
ANJO,1851,06,18,0001,001,11.300758,70.718518,0.021620,17.959103,2.912592,84.887800,0.000000,12.199608,96.387178,0.069357,0.000000,3.543464,0.003033,0.010378,0.000001,99.986587
ANJO,1851,06,18,0004,011,70.638783,16.898358,12.099773,0.363085,0.004950,86.474466,0.000000,13.520585,0.000187,48.169462,0.000000,51.830351,0.000686,0.034366,0.000003,99.964944
ANJO,1851,07,02,0004,009,85.488041,8.104717,4.897771,1.509471,0.021523,41.186994,0.000000,58.791483,0.000307,11.647400,0.000000,88.352293,0.007913,0.442102,0.000006,99.549980
ANJO,1851,07,09,0004,012,86.807607,10.198387,2.847544,0.146462,0.021523,41.186994,0.000000,58.791483,0.391131,35.115129,0.000000,64.493741,0.003108,0.001538,0.000013,99.995341
ANJO,1851,08,13,0006,025,0.020849,43.340679,0.000235,56.638238,0.005709,0.448154,0.000002,99.546135,0.000171,0.059833,95.947834,3.992162,0.000002,0.000090,0.000000,99.999907
ANJO,1851,08,20,0008,046,80.072715,12.244003,0.937275,6.746007,1.420477,98.249822,0.000000,0.329701,5.314287,94.685639,0.000000,0.000074,0.228069,1.588185,0.000016,98.183731
ANJO,1851,08,27,0008,048,2.226263,24.670140,0.006110,73.097487,0.068615,95.251711,0.000000,4.679675,77.825422,11.147314,0.000000,11.027264,0.000547,0.007069,0.000002,99.992381
ANJO,1851,09,03,0003,008,0.016819,48.463176,0.000129,51.519876,99.974467,0.025493,0.000004,0.000035,0.726101,99.262787,0.000000,0.011112,0.114830,2.939714,0.000194,96.945261
ANJO,1851,09,10,0010,049,0.105354,34.908870,0.002700,64.983076,41.904069,28.326912,0.000001,29.769019,50.064890,48.540533,0.000000,1.394577,0.000910,0.004531,0.000010,99.994549
ANJO,1851,09,24,0002,002,0.608241,34.469086,0.002823,64.919849,58.847986,31.853628,0.000584,9.297802,0.055675,8.480129,0.000000,91.464196,0.001254,0.000320,0.000008,99.998418
ANJO,1851,09,24,0005,013,0.009767,41.695157,0.000219,58.294857,0.565950,87.874044,0.000000,11.560006,72.224667,19.984816,0.000000,7.790517,0.000005,0.005385,0.000000,99.994610
ANJO,1851,10,01,0006,019,3.110732,95.223934,0.013637,1.651697,1.803069,98.100490,0.000000,0.096441,94.380978,5.618984,0.000000,0.000038,4.721778,58.941615,0.045420,36.291187
ANJO,1851,10,08,0002,002,0.041225,18.949224,0.000293,81.009258,79.338917,19.095501,0.050378,1.515204,0.000076,0.001463,0.000000,99.998461,0.003341,0.000200,0.000265,99.996195
ANJO,1851,10,08,0004,012,78.837616,17.602576,2.992420,0.567388,0.010762,11.833035,0.000000,88.156203,0.013740,31.902624,0.000000,68.083636,0.000122,0.016253,0.000001,99.983624
ANJO,1851,11,26,0001,001,3.366274,19.501644,0.033610,77.098472,0.463698,99.063445,0.000000,0.472857,60.117654,1.486107,0.000000,38.396238,0.007662,0.050442,0.000002,99.941893
ANJO,1851,11,26,0003,007,55.244187,43.598606,0.129223,1.027984,10.446303,89.532276,0.000000,0.021420,0.735921,99.243562,0.000000,0.020517,7.344593,8.342845,0.000338,84.312224
ANJO,1852,01,07,0002,002,7.112092,92.417281,0.003817,0.466809,0.335881,98.821958,0.000000,0.842161,80.606742,3.591986,0.000000,15.801272,0.141726,1.006752,0.000029,98.851493
ANJO,1852,02,18,0002,002,0.342220,25.892218,0.009850,73.755713,99.066003,0.912331,0.000006,0.021660,0.653783,0.013599,0.000262,99.332356,0.679425,0.005469,0.000677,99.314429
ANJO,1852,02,18,0006,023,0.252021,78.675660,0.012286,21.060032,56.601894,43.305035,0.000000,0.093071,3.882370,74.628186,0.000000,21.489444,0.850695,0.127307,0.000506,99.021491
ANJO,1852,03,10,0008,033,1.764248,90.862856,0.134250,7.238646,0.480349,67.026366,0.000000,32.493285,77.708572,9.618407,0.000000,12.673021,0.003152,0.004590,0.000009,99.992248
ANJO,1852,03,10,0004,004,64.268644,10.545525,25.069701,0.116131,0.072906,98.748156,0.000000,1.178938,0.000002,0.000000,0.000000,99.999997,0.010017,0.665753,0.000010,99.324221
ANJO,1852,03,17,0004,007,30.876807,1.568553,64.890847,2.663793,0.021523,41.186994,0.000000,58.791483,0.000002,0.000000,0.000000,99.999998,0.000180,0.003939,0.000000,99.995881
ANJO,1852,05,12,0002,002,0.317304,25.174312,0.000884,74.507500,96.265827,2.286814,0.025719,1.421641,0.043401,17.058835,0.000000,82.897764,0.004009,0.000740,0.000458,99.994793
ANJO,1852,06,16,0008,034,54.815059,45.138437,0.002136,0.044368,0.023571,78.505455,0.000000,21.470974,0.622461,99.377329,0.000000,0.000210,0.827948,0.621871,0.000101,98.550079
ANJO,1852,07,14,0008,033,23.212979,76.700799,0.057128,0.029094,0.349149,99.354103,0.000000,0.296749,5.061261,94.938635,0.000000,0.000103,84.309113,9.749192,0.007483,5.934212
ANJO,1852,08,11,0007,031,86.117923,4.243732,1.213721,8.424625,4.829650,95.001471,0.000000,0.168879,0.249833,99.317179,0.000000,0.432987,0.953436,0.226905,0.000012,98.819648
ANJO,1852,09,15,0004,011,14.264847,81.808805,0.005363,3.920985,4.024672,89.979899,0.000000,5.995430,75.223969,0.058066,0.000000,24.717965,1.221110,0.168039,0.000009,98.610842
ANJO,1852,09,29,0004,011,12.901422,86.800557,0.067092,0.230930,83.510070,16.489598,0.000000,0.000332,90.257764,9.742153,0.000000,0.000083,88.217351,1.270796,0.081269,10.430584
ANJO,1852,10,06,0005,017,99.145403,0.154864,0.699733,0.000000,13.583226,85.148002,0.000001,1.268771,99.531741,0.468259,0.000000,0.000000,99.553283,0.383422,0.058520,0.004775
ANJO,1852,10,13,0003,006,72.640628,27.055310,0.068837,0.235224,0.377925,97.584162,0.000000,2.037913,19.712174,80.281684,0.000000,0.006142,6.414644,1.073464,0.000009,92.511884
ANJO,1852,10,13,0006,017,0.033955,78.861165,0.001064,21.103816,86.830740,13.032910,0.000009,0.136341,0.770577,94.196144,0.000000,5.033279,0.328755,0.433264,0.001470,99.236511
ANJO,1852,10,20,0002,002,99.574048,0.180711,0.245140,0.000100,1.469281,82.862689,0.000011,15.668019,60.026825,22.606507,0.038330,17.328338,97.561692,2.330083,0.081318,0.026906
ANJO,1852,10,20,0008,040,99.960381,0.000014,0.039605,0.000000,99.782122,0.217864,0.000000,0.000014,99.999599,0.000401,0.000000,0.000000,99.996619,0.002828,0.000553,0.000000
ANJO,1852,10,27,0004,010,59.998753,36.676682,1.526378,1.798187,41.615178,43.737141,0.000002,14.647679,2.871776,12.631490,0.000000,84.496734,0.609097,0.053228,0.000191,99.337483
ANJO,1852,11,10,0003,003,0.928573,37.437707,0.007212,61.626509,18.182164,34.990566,0.000019,46.827251,59.331242,40.661554,0.000000,0.007204,0.002817,0.001355,0.000084,99.995744
ANJO,1852,11,10,0004,009,54.182625,16.788732,28.643291,0.385352,1.025476,0.956918,0.000508,98.017098,1.673900,0.000537,0.000000,98.325563,0.031880,0.037961,0.000114,99.930045
ANJO,1852,11,10,0005,011,0.114631,9.281102,0.000394,90.603872,0.337071,63.255728,0.000000,36.407201,61.535929,3.299860,0.000000,35.164211,0.000035,0.000458,0.000000,99.999507
ANJO,1852,11,17,0004,009,81.528853,14.136728,2.337602,1.996817,0.028274,73.223238,0.000025,26.748463,0.399366,0.570853,0.000000,99.029780,0.002710,0.010968,0.000255,99.986067
ANJO,1852,11,24,0004,012,0.148361,10.453965,0.000186,89.397488,68.999179,29.372413,0.000010,1.628398,0.025248,31.055456,0.000000,68.919295,0.010385,0.001687,0.000003,99.987925
ANJO,1852,11,24,0006,021,0.016819,48.463176,0.000129,51.519876,0.006397,61.753841,0.000000,38.239762,0.000000,0.000001,99.999301,0.000698,0.000003,0.005312,0.000000,99.994685
ANJO,1852,11,24,0005,016,0.016819,48.463176,0.000129,51.519876,54.189934,41.237688,0.000039,4.572339,0.009996,99.571340,0.000000,0.418664,0.000349,0.008688,0.000006,99.990958
ANJO,1852,12,01,0007,031,63.384007,22.442311,7.156093,7.017589,0.023571,78.505455,0.000000,21.470974,0.795819,89.735718,0.000000,9.468463,0.000396,0.016659,0.000000,99.982945
ANJO,1852,12,08,0008,039,75.456591,24.520725,0.021299,0.001384,96.399092,3.600401,0.000000,0.000507,84.084053,15.915947,0.000000,0.000000,79.303054,20.390995,0.000589,0.305363
ANJO,1852,12,22,0002,002,0.009767,41.695157,0.000219,58.294857,77.810177,3.762776,18.223076,0.203972,1.441505,2.858707,0.000000,95.699787,0.004320,0.011804,0.686640,99.297235
ANJO,1852,12,29,0004,014,0.024918,28.575070,0.000199,71.399813,89.512412,6.547734,0.000000,3.939855,0.028285,98.169027,0.000000,1.802688,0.001683,0.002154,0.000000,99.996163
ANJO,1853,01,19,0008,033,1.764703,86.565203,0.035100,11.634994,12.592154,87.403772,0.000000,0.004074,60.826106,39.173571,0.000000,0.000323,2.594789,17.444787,0.000114,79.960309
ANJO,1853,01,26,0005,015,0.109944,83.927392,0.000592,15.962071,54.541458,38.416978,0.000002,7.041562,17.044374,82.928034,0.000000,0.027592,0.026315,0.112983,0.000082,99.860620
ANJO,1853,02,09,0005,014,81.574401,18.269424,0.086976,0.069199,0.163831,81.143681,0.000000,18.692488,0.643892,99.070355,0.000000,0.285753,0.209205,1.125087,0.000198,98.665509
ANJO,1853,02,16,0004,010,95.783015,3.603473,0.613486,0.000026,0.015754,99.712077,0.000011,0.272157,99.857012,0.113432,0.000000,0.029557,92.742670,2.011246,5.168500,0.077584
ANJO,1853,02,23,0006,018,99.257483,0.711437,0.031050,0.000031,0.197047,41.114685,0.000000,58.688268,89.624907,10.371590,0.000000,0.003503,73.337853,2.236418,0.001180,24.424549
ANJO,1853,02,23,0008,039,69.722370,29.201983,1.007677,0.067970,4.483598,95.485165,0.000000,0.031237,71.921690,28.078307,0.000000,0.000003,23.025285,63.902221,0.000346,13.072149
ANJO,1853,02,23,0007,024,35.862290,64.117864,0.014996,0.004850,0.629763,99.332795,0.000000,0.037442,86.280646,13.719260,0.000000,0.000095,16.137360,67.544988,0.000217,16.317435
ANJO,1853,03,02,0002,002,62.919940,34.824300,2.253789,0.001970,87.123277,11.030794,0.000005,1.845924,42.946450,1.472110,0.000013,55.581427,95.217906,1.431969,0.008160,3.341965
ANJO,1853,04,06,0006,011,0.013730,23.327515,0.000320,76.658434,0.509459,0.426498,0.000018,99.064025,0.000004,0.063068,51.424560,48.512368,0.000003,0.000142,0.000001,99.999854
ANJO,1853,04,27,0002,002,28.351103,71.555394,0.046946,0.046556,99.788844,0.159113,0.000194,0.051849,92.043257,7.954701,0.000004,0.002038,98.370958,0.029438,0.638299,0.961305
ANJO,1853,04,27,0007,015,38.095830,0.000007,61.904160,0.000003,99.981301,0.018538,0.000136,0.000025,99.999940,0.000003,0.000058,0.000000,99.971013,0.001676,0.027310,0.000000
ANJO,1853,05,04,0002,002,99.225804,0.680342,0.093851,0.000004,68.254137,25.667685,0.002180,6.075997,99.297919,0.338306,0.000000,0.363776,99.097502,0.357203,0.396796,0.148500
ANJO,1853,05,11,0006,013,98.239458,0.005753,1.754787,0.000002,99.760155,0.206438,0.033389,0.000018,99.950300,0.049700,0.000000,0.000000,90.806214,0.510435,8.683351,0.000000
ANJO,1853,05,11,0004,004,63.918652,21.430802,14.072850,0.577696,0.023571,78.505455,0.000000,21.470974,0.000006,0.000034,0.000000,99.999959,0.000187,0.005400,0.000000,99.994413
ANJO,1853,05,18,0004,005,89.842763,0.423895,9.732496,0.000846,0.231284,94.778359,0.000000,4.990357,0.635115,0.001000,0.000000,99.363885,1.436779,0.193206,0.000698,98.369317
ANJO,1853,05,25,0003,006,97.844047,2.115601,0.040062,0.000290,14.680058,0.549041,1.292674,83.478227,87.491671,12.507032,0.000000,0.001297,90.984877,0.226238,7.444192,1.344692
ANJO,1853,05,25,0004,008,89.295953,1.792441,7.807022,1.104584,0.009953,94.701535,0.000000,5.288513,0.017862,0.000522,0.000000,99.981616,0.004320,0.159574,0.000001,99.836104
ANJO,1853,06,08,0004,013,84.296416,15.017083,0.660452,0.026049,0.985379,98.107930,0.000000,0.906691,0.051027,0.000954,0.000000,99.948019,0.029505,0.135387,0.000002,99.835107
ANJO,1853,06,15,0004,009,95.661383,1.001598,3.329902,0.007117,0.023571,78.505455,0.000000,21.470974,0.000002,0.000001,0.000000,99.999998,0.018477,1.112804,0.000001,98.868718
ANJO,1853,06,22,0004,008,68.232206,23.486674,4.004571,4.276549,0.043502,28.072813,0.000000,71.883685,0.000307,0.002654,0.000000,99.997039,0.000052,0.001324,0.000000,99.998624
ANJO,1853,07,06,0008,036,67.021106,32.891751,0.075202,0.011941,1.382572,98.352215,0.000000,0.265214,4.757431,95.242558,0.000000,0.000011,18.661728,13.919616,0.000019,67.418636
ANJO,1853,07,20,0006,020,43.881361,55.044280,0.137770,0.936588,83.866249,16.133097,0.000000,0.000654,86.716327,13.283416,0.000000,0.000257,97.341557,1.145352,0.010159,1.502932
ANJO,1853,08,24,0002,003,24.415421,75.344796,0.208526,0.031258,91.945579,8.002539,0.000001,0.051881,1.272912,98.726989,0.000000,0.000098,97.695677,1.644404,0.005334,0.654586
ANJO,1853,09,28,0001,001,0.035735,50.141325,0.000137,49.822802,65.429394,13.737541,0.000000,20.833065,0.000400,53.752923,0.000000,46.246677,0.000204,0.001313,0.000000,99.998483
ANJO,1853,09,28,0008,044,97.741868,0.161557,2.070750,0.025825,0.021523,41.186994,0.000000,58.791483,95.129105,4.870895,0.000000,0.000000,96.511029,0.238270,0.044248,3.206453
ANJO,1853,09,28,0004,009,61.599120,9.207836,29.184397,0.008647,0.556321,82.320846,0.000000,17.122833,0.002877,0.000000,0.000000,99.997123,0.198398,14.273165,0.000127,85.528310
ANJO,1853,10,12,0007,035,0.270000,53.402226,0.001844,46.325931,51.509974,36.428760,0.000002,12.061265,55.224083,38.447337,0.000000,6.328580,0.013933,0.013629,0.000017,99.972421
ANJO,1853,10,26,0003,007,0.016819,48.463176,0.000129,51.519876,79.291118,20.702754,0.000001,0.006127,0.028617,99.631621,0.000000,0.339762,0.009068,0.409569,0.000050,99.581313
ANJO,1853,11,02,0004,008,88.043703,9.461410,1.545394,0.949492,0.985379,98.107930,0.000000,0.906691,7.713010,19.394338,0.000000,72.892652,0.076976,0.081179,0.000021,99.841824
ANJO,1853,11,16,0004,008,66.640024,28.687738,0.429370,4.242869,0.369000,98.820085,0.009665,0.801249,0.001231,0.378609,0.000000,99.620160,0.076093,0.271141,0.005963,99.646803
ANJO,1853,11,16,0005,016,0.035735,50.141325,0.000137,49.822802,62.102546,23.140864,0.000037,14.756553,0.010508,12.069965,0.000000,87.919527,0.000807,0.002333,0.000004,99.996856
ANJO,1854,01,11,0008,046,62.016536,37.859578,0.038671,0.085215,94.895049,5.103352,0.000000,0.001599,99.678463,0.321537,0.000000,0.000000,99.265634,0.721265,0.000233,0.012869
ANJO,1854,01,18,0004,008,0.035735,50.141325,0.000137,49.822802,94.163633,4.757841,0.000016,1.078510,0.120046,63.739036,0.000000,36.140917,0.003576,0.006762,0.000018,99.989644
ANJO,1854,01,18,0005,011,0.128820,43.373635,0.007069,56.490475,98.128984,1.509287,0.222353,0.139377,92.443543,7.532922,0.000000,0.023536,0.007144,0.006012,0.004987,99.981857
ANJO,1854,02,01,0006,018,0.462096,93.911324,0.000987,5.625592,3.782058,95.350157,0.000000,0.867786,56.631990,43.337966,0.000000,0.030045,1.045739,2.683089,0.000156,96.271016
ANJO,1854,02,08,0006,013,1.495102,98.300715,0.015621,0.188562,0.173854,99.535580,0.000000,0.290566,96.153112,3.834432,0.000398,0.012058,0.361003,12.829091,0.000211,86.809695
ANJO,1854,03,01,0003,008,0.016819,48.463176,0.000129,51.519876,68.017092,31.981230,0.000000,0.001678,0.000515,99.922853,0.000000,0.076632,0.013559,1.215677,0.000001,98.770763
ANJO,1854,04,19,0009,030,1.007819,42.119546,0.004920,56.867715,0.041503,76.710350,0.000000,23.248147,0.000001,0.000000,75.913660,24.086339,0.000008,0.018114,0.000000,99.981877
ANJO,1854,05,31,0001,001,78.678719,19.635557,1.652169,0.033556,0.026082,99.552157,0.000000,0.421761,1.432230,16.214269,0.000000,82.353501,0.746776,0.338230,0.000071,98.914923
ANJO,1854,06,14,0004,009,60.916235,28.997157,0.802273,9.284336,4.483900,89.408171,0.000099,6.107830,0.015889,0.000090,0.000000,99.984021,0.013686,0.017380,0.000169,99.968766
ANJO,1854,06,21,0003,004,72.781391,26.587836,0.034378,0.596395,0.021523,41.186994,0.000000,58.791483,0.037540,99.929871,0.000000,0.032589,0.005894,0.010537,0.000018,99.983552
ANJO,1854,06,21,0008,030,56.385818,43.504276,0.069528,0.040378,11.373465,88.615960,0.000000,0.010575,33.081032,66.918967,0.000000,0.000000,86.094949,13.623101,0.013051,0.268898
ANJO,1854,07,05,0004,008,79.669176,0.029802,20.281496,0.019527,0.001106,19.319603,0.000000,80.679292,0.000020,0.000054,0.000000,99.999926,0.003415,0.008664,0.000005,99.987916
ANJO,1854,07,12,0004,009,35.374264,0.927010,63.597502,0.101224,0.018839,99.966066,0.000008,0.015088,0.004457,0.000023,0.000000,99.995520,0.889899,0.077191,0.018664,99.014245
ANJO,1854,08,30,0005,013,96.726363,3.131149,0.139698,0.002789,0.123007,76.900481,0.000000,22.976513,0.571929,99.388319,0.000000,0.039753,3.782566,0.364503,0.000009,95.852922
ANJO,1854,09,27,0001,001,0.035735,50.141325,0.000137,49.822802,62.605000,18.445619,0.000000,18.949380,0.372107,0.004086,0.000000,99.623806,0.000204,0.001313,0.000000,99.998483
ANJO,1854,11,22,0006,011,0.016819,48.463176,0.000129,51.519876,0.005545,10.562149,0.000000,89.432307,0.000000,0.001953,51.571223,48.426825,0.000000,0.001062,0.000000,99.998938
ANJO,1854,12,20,0004,004,73.230920,0.422173,26.015133,0.331775,0.036386,2.506425,0.000004,97.457185,0.006449,0.319422,0.000000,99.674129,0.007528,0.088976,0.000617,99.902879
ANJO,1855,01,17,0006,016,0.122663,50.178530,0.006902,49.691905,12.422067,64.282230,0.000013,23.295689,0.000000,0.000000,100.000000,0.000000,0.000151,0.001503,0.000003,99.998343
ANJO,1855,02,07,0004,006,93.617754,4.377390,1.852290,0.152567,0.818933,65.752858,0.000000,33.428209,0.000003,0.000692,0.000000,99.999305,0.000766,0.001520,0.000001,99.997714
ANJO,1855,03,14,0005,015,60.872085,28.759226,5.076003,5.292686,0.163831,81.143681,0.000000,18.692488,0.001961,98.814243,0.000000,1.183795,0.001548,0.009654,0.000002,99.988796
ANJO,1855,03,28,0006,017,0.035735,50.141325,0.000137,49.822802,66.563982,33.201246,0.000000,0.234772,0.000217,10.832358,0.000000,89.167425,0.002883,0.022554,0.000001,99.974562
ANJO,1855,04,11,0005,009,60.155670,36.707230,1.011517,2.125584,0.023571,78.505455,0.000000,21.470974,0.022368,98.210513,0.000000,1.767119,0.000396,0.016659,0.000000,99.982945
ANJO,1855,04,25,0009,033,0.009767,41.695157,0.000219,58.294857,0.004950,86.474466,0.000000,13.520585,0.000001,0.018965,77.429650,22.551385,0.000001,0.005614,0.000000,99.994386
ANJO,1855,05,30,0004,010,83.843102,4.766384,11.355048,0.035466,1.044991,36.611859,0.000029,62.343120,0.033995,0.000000,0.000000,99.966005,0.077107,0.004306,0.002218,99.916369
ANJO,1855,06,20,0006,019,11.205727,88.647837,0.099727,0.046709,1.192238,98.746974,0.000000,0.060788,78.146384,21.842425,0.000000,0.011191,7.383089,83.321308,0.000197,9.295406
ANJO,1855,06,27,0003,004,0.035735,50.141325,0.000137,49.822802,0.011866,1.422611,0.000000,98.565522,0.010373,2.704032,88.237612,9.047983,0.000001,0.000237,0.000000,99.999762
ANJO,1855,07,04,0003,004,0.031412,31.349841,0.000091,68.618655,0.014161,77.420779,0.000000,22.565059,0.000097,0.349732,97.011436,2.638735,0.000002,0.003900,0.000000,99.996098
